dataset,filename,relative_path,gender,celeb_name,celeb_id,photo_taken,dob,status,error_message,area_face,area_nose,area_mouth,area_l_eye,area_r_eye,area_hair,face_area,nose_area,mouth_area,l_eye_area,r_eye_area,hair_area,face_score,nose_score,mouth_score,l_eye_score,r_eye_score,hair_score,face_vs_nose,face_vs_mouth,face_vs_l_eye,face_vs_r_eye,face_vs_hair,nose_vs_face,nose_vs_mouth,nose_vs_l_eye,nose_vs_r_eye,nose_vs_hair,mouth_vs_face,mouth_vs_nose,mouth_vs_l_eye,mouth_vs_r_eye,mouth_vs_hair,l_eye_vs_face,l_eye_vs_nose,l_eye_vs_mouth,l_eye_vs_r_eye,l_eye_vs_hair,r_eye_vs_face,r_eye_vs_nose,r_eye_vs_mouth,r_eye_vs_l_eye,r_eye_vs_hair,hair_vs_face,hair_vs_nose,hair_vs_mouth,hair_vs_l_eye,hair_vs_r_eye,eyes_total_area,eyes_total_vs_face,eye_asymmetry,segmentation_warnings,metadata_face_score,metadata_second_face_score,image_path
imdb,nm0001813_rm2759039488_1925-12-13_2007.jpg,13/nm0001813_rm2759039488_1925-12-13_2007.jpg,Male,Dick Van Dyke,5126,2007,703439.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4819411536796134,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/13/nm0001813_rm2759039488_1925-12-13_2007.jpg
imdb,nm0289213_rm3619587840_1969-7-24_2005.jpg,13/nm0289213_rm3619587840_1969-7-24_2005.jpg,Male,Rick Fox,16182,2005,719368.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8221468604932465,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/13/nm0289213_rm3619587840_1969-7-24_2005.jpg
imdb,nm0598413_rm859753472_1964-8-11_1982.jpg,13/nm0598413_rm859753472_1964-8-11_1982.jpg,Male,Lawrence Monoson,11585,1982,717560.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4201452997649673,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/13/nm0598413_rm859753472_1964-8-11_1982.jpg
imdb,nm1747013_rm3826227712_1979-3-18_2007.jpg,13/nm1747013_rm3826227712_1979-3-18_2007.jpg,Male,Adam Levine,135,2007,722892.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73939386529154,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/13/nm1747013_rm3826227712_1979-3-18_2007.jpg
imdb,nm0000114_rm4260337920_1957-12-13_2002.jpg,14/nm0000114_rm4260337920_1957-12-13_2002.jpg,Male,Steve Buscemi,18188,2002,715127.0,invalid,ValueError: hair: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.058647551876293,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/14/nm0000114_rm4260337920_1957-12-13_2002.jpg
imdb,nm0158414_rm1643755520_1972-4-10_2010.jpg,14/nm0158414_rm1643755520_1972-4-10_2010.jpg,Male,Wenzhuo Zhao,19868,2010,720359.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.038497897676203,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/14/nm0158414_rm1643755520_1972-4-10_2010.jpg
imdb,nm1622615_rm1543027456_1979-11-22_2010.jpg,15/nm1622615_rm1543027456_1979-11-22_2010.jpg,Male,Josh Cooke,10054,2010,723141.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.787994793012629,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/15/nm1622615_rm1543027456_1979-11-22_2010.jpg
imdb,nm0000216_rm2253556736_1947-7-30_2003.jpg,16/nm0000216_rm2253556736_1947-7-30_2003.jpg,Male,Arnold Schwarzenegger,1467,2003,711338.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0056913803447396,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/16/nm0000216_rm2253556736_1947-7-30_2003.jpg
imdb,nm0000216_rm646703616_1947-7-30_2015.jpg,16/nm0000216_rm646703616_1947-7-30_2015.jpg,Male,Arnold Schwarzenegger,1467,2015,711338.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53749715939138,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/16/nm0000216_rm646703616_1947-7-30_2015.jpg
imdb,nm0000616_rm2841627136_1956-4-18_2010.jpg,16/nm0000616_rm2841627136_1956-4-18_2010.jpg,Male,Eric Roberts,5990,2010,714523.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3746315396624027,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/16/nm0000616_rm2841627136_1956-4-18_2010.jpg
imdb,nm0001117_rm454725120_1946-6-28_1991.jpg,17/nm0001117_rm454725120_1946-6-28_1991.jpg,Male,Bruce Davison,2662,1991,710941.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.038273383322449,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/17/nm0001117_rm454725120_1946-6-28_1991.jpg
imdb,nm0003817_rm2723846912_1957-12-10_2005.jpg,17/nm0003817_rm2723846912_1957-12-10_2005.jpg,Male,Michael Clarke Duncan,13513,2005,715124.0,invalid,ValueError: hair: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6394776795063777,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/17/nm0003817_rm2723846912_1957-12-10_2005.jpg
imdb,nm0089217_rm1215932928_1977-1-13_2011.jpg,17/nm0089217_rm1215932928_1977-1-13_2011.jpg,Male,Orlando Bloom,14865,2011,722098.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6150023527375317,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/17/nm0089217_rm1215932928_1977-1-13_2011.jpg
imdb,nm2256017_rm3017580544_1976-4-16_2012.jpg,17/nm2256017_rm3017580544_1976-4-16_2012.jpg,Male,David Lyons,4706,2012,721826.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4533013150249565,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/17/nm2256017_rm3017580544_1976-4-16_2012.jpg
imdb,nm0001618_rm2677119744_1974-10-28_2005.jpg,18/nm0001618_rm2677119744_1974-10-28_2005.jpg,Male,Joaquin Phoenix,9291,2005,721290.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.522833030048747,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/18/nm0001618_rm2677119744_1974-10-28_2005.jpg
imdb,nm0000719_rm1060044288_1939-10-24_2011.jpg,19/nm0000719_rm1060044288_1939-10-24_2011.jpg,Male,F. Murray Abraham,6220,2011,708502.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1151318254267848,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/19/nm0000719_rm1060044288_1939-10-24_2011.jpg
imdb,nm0396819_rm3670649600_1923-11-6_1970.jpg,19/nm0396819_rm3670649600_1923-11-6_1970.jpg,Male,Donald Houston,5286,1970,702671.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4794645082004676,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/19/nm0396819_rm3670649600_1923-11-6_1970.jpg
imdb,nm0857620_rm809277440_1971-8-10_2001.jpg,20/nm0857620_rm809277440_1971-8-10_2001.jpg,Male,Justin Theroux,10389,2001,720115.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9040885206422713,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/20/nm0857620_rm809277440_1971-8-10_2001.jpg
imdb,nm0000221_rm2458944512_1965-9-3_1986.jpg,21/nm0000221_rm2458944512_1965-9-3_1986.jpg,Male,Charlie Sheen,3302,1986,717948.0,invalid,ValueError: hair: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5913514384163134,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/21/nm0000221_rm2458944512_1965-9-3_1986.jpg
imdb,nm0000221_rm3887372032_1965-9-3_2003.jpg,21/nm0000221_rm3887372032_1965-9-3_2003.jpg,Male,Charlie Sheen,3302,2003,717948.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.575213180055488,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/21/nm0000221_rm3887372032_1965-9-3_2003.jpg
imdb,nm0318821_rm3188643072_1968-4-24_2011.jpg,21/nm0318821_rm3188643072_1968-4-24_2011.jpg,Male,Aidan Gillen,259,2011,718912.0,invalid,ValueError: hair: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0315898979928704,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/21/nm0318821_rm3188643072_1968-4-24_2011.jpg
imdb,nm0935921_rm1858180352_1964-7-20_2008.jpg,21/nm0935921_rm1858180352_1964-7-20_2008.jpg,Male,Dean Winters,4867,2008,717538.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3687200030010347,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/21/nm0935921_rm1858180352_1964-7-20_2008.jpg
imdb,nm0001722_rm581807616_1967-10-29_2012.jpg,22/nm0001722_rm581807616_1967-10-29_2012.jpg,Male,Rufus Sewell,16806,2012,718734.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5208941673888812,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/22/nm0001722_rm581807616_1967-10-29_2012.jpg
imdb,nm0266422_rm1539342592_1974-9-19_2006.jpg,22/nm0266422_rm1539342592_1974-9-19_2006.jpg,Male,Jimmy Fallon,9211,2006,721251.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0849995269682275,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/22/nm0266422_rm1539342592_1974-9-19_2006.jpg
imdb,nm0000323_rm4180252928_1933-3-14_2002.jpg,23/nm0000323_rm4180252928_1933-3-14_2002.jpg,Male,Michael Caine,13498,2002,706087.0,invalid,ValueError: hair: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9873868430861834,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/23/nm0000323_rm4180252928_1933-3-14_2002.jpg
imdb,nm0000126_rm1345820672_1955-1-18_1999.jpg,26/nm0000126_rm1345820672_1955-1-18_1999.jpg,Male,Kevin Costner,10954,1999,714067.0,invalid,ValueError: hair: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3866759442347734,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/26/nm0000126_rm1345820672_1955-1-18_1999.jpg
imdb,nm0000126_rm909350656_1955-1-18_2008.jpg,26/nm0000126_rm909350656_1955-1-18_2008.jpg,Male,Kevin Costner,10954,2008,714067.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.674032001217428,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/26/nm0000126_rm909350656_1955-1-18_2008.jpg
imdb,nm0001426_rm2355337472_1943-12-31_2003.jpg,26/nm0001426_rm2355337472_1943-12-31_2003.jpg,Male,Ben Kingsley,1863,2003,710031.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; hair: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4200712798956137,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/26/nm0001426_rm2355337472_1943-12-31_2003.jpg
imdb,nm0466327_rm1656592128_1927-2-15_1977.jpg,27/nm0466327_rm1656592128_1927-2-15_1977.jpg,Male,Harvey Korman,7411,1977,703868.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.597821468102282,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/27/nm0466327_rm1656592128_1927-2-15_1977.jpg
imdb,nm0479527_rm3826428160_1978-4-29_2012.jpg,27/nm0479527_rm3826428160_1978-4-29_2012.jpg,Male,Tyler Labine,19444,2012,722569.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7017994995667078,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/27/nm0479527_rm3826428160_1978-4-29_2012.jpg
imdb,nm2024927_rm1035781376_1984-11-28_2011.jpg,27/nm2024927_rm1035781376_1984-11-28_2011.jpg,Male,Alan Ritchson,357,2011,724974.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8199235940970735,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/27/nm2024927_rm1035781376_1984-11-28_2011.jpg
imdb,nm0000128_rm2652556800_1964-4-7_2014.jpg,28/nm0000128_rm2652556800_1964-4-7_2014.jpg,Male,Russell Crowe,16832,2014,717434.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3478833305717735,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/28/nm0000128_rm2652556800_1964-4-7_2014.jpg
imdb,nm0000228_rm2359678720_1959-7-26_2013.jpg,28/nm0000228_rm2359678720_1959-7-26_2013.jpg,Male,Kevin Spacey,11014,2013,715717.0,invalid,ValueError: hair: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.975005632146161,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/28/nm0000228_rm2359678720_1959-7-26_2013.jpg
imdb,nm0328828_rm3248790272_1978-4-3_2006.jpg,28/nm0328828_rm3248790272_1978-4-3_2006.jpg,Male,Matthew Goode,13124,2006,722543.0,invalid,ValueError: hair: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.039284146690994,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/28/nm0328828_rm3248790272_1978-4-3_2006.jpg
imdb,nm0000129_rm2566293248_1962-7-3_1983.jpg,29/nm0000129_rm2566293248_1962-7-3_1983.jpg,Male,Tom Cruise,19084,1983,716790.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.405589733452619,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/29/nm0000129_rm2566293248_1962-7-3_1983.jpg
imdb,nm0000229_rm3899756032_1946-12-18_2009.jpg,29/nm0000229_rm3899756032_1946-12-18_2009.jpg,Male,Steven Spielberg,18280,2009,711114.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0023068968209388,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/29/nm0000229_rm3899756032_1946-12-18_2009.jpg
imdb,nm0000230_rm1744752384_1946-7-6_2014.jpg,30/nm0000230_rm1744752384_1946-7-6_2014.jpg,Male,Sylvester Stallone,18462,2014,710949.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3029507138598273,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/30/nm0000230_rm1744752384_1946-7-6_2014.jpg
imdb,nm0059431_rm3277230848_1982-4-9_2007.jpg,31/nm0059431_rm3277230848_1982-4-9_2007.jpg,Male,Jay Baruchel,8574,2007,724010.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.268520626577013,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/31/nm0059431_rm3277230848_1982-4-9_2007.jpg
imdb,nm1739931_rm2130680064_1971-12-27_2004.jpg,31/nm1739931_rm2130680064_1971-12-27_2004.jpg,Male,Jason Hawes,8518,2004,720254.0,invalid,ValueError: hair: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.97655287857326,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/31/nm1739931_rm2130680064_1971-12-27_2004.jpg
imdb,nm0000632_rm4189049856_1954-4-29_2012.jpg,32/nm0000632_rm4189049856_1954-4-29_2012.jpg,Male,Jerry Seinfeld,8987,2012,713803.0,invalid,ValueError: nose: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2727766119240589,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/32/nm0000632_rm4189049856_1954-4-29_2012.jpg
imdb,nm0048932_rm4026700800_1969-7-30_2008.jpg,32/nm0048932_rm4026700800_1969-7-30_2008.jpg,Male,Simon Baker,17810,2008,719374.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.559417012124252,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/32/nm0048932_rm4026700800_1969-7-30_2008.jpg
imdb,nm1846132_rm1702932992_1981-8-31_2011.jpg,32/nm1846132_rm1702932992_1981-8-31_2011.jpg,Male,Joe Swanberg,9373,2011,723789.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.446384031746225,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/32/nm1846132_rm1702932992_1981-8-31_2011.jpg
imdb,nm0000633_rm2699934208_1945-1-29_2010.jpg,33/nm0000633_rm2699934208_1945-1-29_2010.jpg,Male,Tom Selleck,19138,2010,710426.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5162071101620556,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/33/nm0000633_rm2699934208_1945-1-29_2010.jpg
imdb,nm0001533_rm3044784128_1947-9-27_2004.jpg,33/nm0001533_rm3044784128_1947-9-27_2004.jpg,Male,Meat Loaf,13276,2004,711397.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5838258036588568,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/33/nm0001533_rm3044784128_1947-9-27_2004.jpg
imdb,nm0542133_rm1325905152_1976-12-28_2012.jpg,33/nm0542133_rm1325905152_1976-12-28_2012.jpg,Male,Joe Manganiello,9350,2012,722082.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4722057515378615,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/33/nm0542133_rm1325905152_1976-12-28_2012.jpg
imdb,nm0574534_rm3861154560_1942-9-29_2009.jpg,34/nm0574534_rm3861154560_1942-9-29_2009.jpg,Male,Ian McShane,7754,2009,709573.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1342054386981661,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/34/nm0574534_rm3861154560_1942-9-29_2009.jpg
imdb,nm0004735_rm2818278656_1977-3-8_2009.jpg,35/nm0004735_rm2818278656_1977-3-8_2009.jpg,Male,James Van Der Beek,8314,2009,722152.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.347905871610649,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/35/nm0004735_rm2818278656_1977-3-8_2009.jpg
imdb,nm0237835_rm1193908480_1946-2-18_2001.jpg,35/nm0237835_rm1193908480_1946-2-18_2001.jpg,Male,Jean-Claude Dreyfus,8645,2001,710811.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3996799833282076,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/35/nm0237835_rm1193908480_1946-2-18_2001.jpg
imdb,nm0262635_rm3269457408_1981-6-13_2015.jpg,35/nm0262635_rm3269457408_1981-6-13_2015.jpg,Male,Chris Evans,3459,2015,723710.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4812156319135665,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/35/nm0262635_rm3269457408_1981-6-13_2015.jpg
imdb,nm0504335_rm595040512_1922-12-3_2002.jpg,35/nm0504335_rm595040512_1922-12-3_2002.jpg,Male,Len Lesser,11681,2002,702333.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1896650839169918,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/35/nm0504335_rm595040512_1922-12-3_2002.jpg
imdb,nm0780435_rm1150850560_1974-12-24_2002.jpg,35/nm0780435_rm1150850560_1974-12-24_2002.jpg,Male,Ryan Seacrest,16922,2002,721347.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6220511943814229,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/35/nm0780435_rm1150850560_1974-12-24_2002.jpg
imdb,nm0000136_rm1792841728_1963-6-9_2005.jpg,36/nm0000136_rm1792841728_1963-6-9_2005.jpg,Male,Johnny Depp,9764,2005,717131.0,invalid,ValueError: hair: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6699787032123323,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/36/nm0000136_rm1792841728_1963-6-9_2005.jpg
imdb,nm0000136_rm4184246272_1963-6-9_2009.jpg,36/nm0000136_rm4184246272_1963-6-9_2009.jpg,Male,Johnny Depp,9764,2009,717131.0,invalid,ValueError: hair: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85099699187647,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/36/nm0000136_rm4184246272_1963-6-9_2009.jpg
imdb,nm0000836_rm3791893504_1954-10-9_2004.jpg,36/nm0000836_rm3791893504_1954-10-9_2004.jpg,Male,Scott Bakula,17309,2004,713966.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9411722253357984,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/36/nm0000836_rm3791893504_1954-10-9_2004.jpg
imdb,nm0222336_rm3655509504_1976-7-27_2009.jpg,36/nm0222336_rm3655509504_1976-7-27_2009.jpg,Male,Seamus Dever,17379,2009,721928.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3401160343439347,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/36/nm0222336_rm3655509504_1976-7-27_2009.jpg
